525;GM TONES (CATEGORY : 13);GM FANTASY;88;0;–;0
526;GM TONES (CATEGORY : 13);GM WARM PAD;89;0;–;0
527;GM TONES (CATEGORY : 13);GM POLYSYNTH;90;0;–;0
528;GM TONES (CATEGORY : 13);GM SPACE CHOIR;91;0;–;0
529;GM TONES (CATEGORY : 13);GM BOWED GLASS;92;0;–;0
530;GM TONES (CATEGORY : 13);GM METAL PAD;93;0;–;0
531;GM TONES (CATEGORY : 13);GM HALO PAD;94;0;–;0
532;GM TONES (CATEGORY : 13);GM SWEEP PAD;95;0;–;0
533;GM TONES (CATEGORY : 13);GM RAIN DROP;96;0;–;0
534;GM TONES (CATEGORY : 13);GM SOUND TRACK;97;0;–;0
535;GM TONES (CATEGORY : 13);GM CRYSTAL;98;0;–;0
536;GM TONES (CATEGORY : 13);GM ATMOSPHERE;99;0;–;0
537;GM TONES (CATEGORY : 13);GM BRIGHTNESS;100;0;–;0
538;GM TONES (CATEGORY : 13);GM GOBLINS;101;0;–;0
539;GM TONES (CATEGORY : 13);GM ECHOES;102;0;–;0
540;GM TONES (CATEGORY : 13);GM SF;103;0;–;0
541;GM TONES (CATEGORY : 13);GM SITAR;104;0;–;0
542;GM TONES (CATEGORY : 13);GM BANJO;105;0;–;0
543;GM TONES (CATEGORY : 13);GM SHAMISEN;106;0;–;0
544;GM TONES (CATEGORY : 13);GM KOTO;107;0;–;0
545;GM TONES (CATEGORY : 13);GM THUMB PIANO;108;0;–;0
546;GM TONES (CATEGORY : 13);GM BAGPIPE;109;0;–;0
547;GM TONES (CATEGORY : 13);GM FIDDLE;110;0;–;0
548;GM TONES (CATEGORY : 13);GM SHANAI;111;0;–;0
549;GM TONES (CATEGORY : 13);GM TINKLE BELL;112;0;–;0
550;GM TONES (CATEGORY : 13);GM AGOGO;113;0;–;0
551;GM TONES (CATEGORY : 13);GM STEEL DRUMS;114;0;–;0
552;GM TONES (CATEGORY : 13);GM WOOD BLOCK;115;0;–;0
553;GM TONES (CATEGORY : 13);GM TAIKO;116;0;–;0
554;GM TONES (CATEGORY : 13);GM MELODIC TOM;117;0;–;0
555;GM TONES (CATEGORY : 13);GM SYNTH-DRUM;118;0;–;0
556;GM TONES (CATEGORY : 13);GM REVERSE CYMBAL;119;0;–;0
557;GM TONES (CATEGORY : 13);GM GT FRET NOISE;120;0;–;0
558;GM TONES (CATEGORY : 13);GM BREATH NOISE;121;0;–;0
559;GM TONES (CATEGORY : 13);GM SEASHORE;122;0;–;0
560;GM TONES (CATEGORY : 13);GM BIRD;123;0;–;0
561;GM TONES (CATEGORY : 13);GM TELEPHONE;124;0;–;0
562;GM TONES (CATEGORY : 13);GM HELICOPTER;125;0;–;0
563;GM TONES (CATEGORY : 13);GM APPLAUSE;126;0;–;0
564;GM TONES (CATEGORY : 13);GM GUNSHOT;127;0;–;0
565;DRUM SET (CATEGORY : 14);STANDARD SET 1;0;120;–;0
566;DRUM SET (CATEGORY : 14);STANDARD SET 2;1;120;–;0
567;DRUM SET (CATEGORY : 14);STANDARD SET 3;2;120;–;0
568;DRUM SET (CATEGORY : 14);STANDARD SET 4;3;120;–;0
569;DRUM SET (CATEGORY : 14);STANDARD SET 5;4;120;–;0
570;DRUM SET (CATEGORY : 14);DANCE SET 1;26;120;–;0
571;DRUM SET (CATEGORY : 14);DANCE SET 2;27;120;–;0
572;DRUM SET (CATEGORY : 14);DANCE SET 3;28;120;–;0
573;DRUM SET (CATEGORY : 14);DANCE SET 4;29;120;–;0
574;DRUM SET (CATEGORY : 14);DANCE SET 5;34;120;–;0
575;DRUM SET (CATEGORY : 14);DANCE SET 6;35;120;–;0
576;DRUM SET (CATEGORY : 14);TRANCE SET;31;120;–;0
577;DRUM SET (CATEGORY : 14);HIP-HOP SET;9;120;–;0
578;DRUM SET (CATEGORY : 14);ROOM SET;8;120;–;0
579;DRUM SET (CATEGORY : 14);POWER SET;16;120;–;0
580;DRUM SET (CATEGORY : 14);ROCK SET;17;120;–;0
581;DRUM SET (CATEGORY : 14);ELECTRONIC SET;24;120;–;0
582;DRUM SET (CATEGORY : 14);DRUM MACHINE SET 1;25;120;–;0
583;DRUM SET (CATEGORY : 14);DRUM MACHINE SET 2;30;120;–;0
584;DRUM SET (CATEGORY : 14);DRUM MACHINE SET 3;33;120;–;0
585;DRUM SET (CATEGORY : 14);JAZZ SET;32;120;–;0
586;DRUM SET (CATEGORY : 14);BRUSH SET;40;120;–;0
587;DRUM SET (CATEGORY : 14);ORCHESTRA SET;48;120;–;0
588;DRUM SET (CATEGORY : 14);LATIN SET 1;49;120;–;0
589;DRUM SET (CATEGORY : 14);LATIN SET 2;50;120;–;0
590;DRUM SET (CATEGORY : 14);INDONESIAN SET;53;120;–;0
591;DRUM SET (CATEGORY : 14);INDIAN SET;54;120;–;0
592;DRUM SET (CATEGORY : 14);ARABIC SET;52;120;–;0
593;DRUM SET (CATEGORY : 14);CHINESE SET;51;120;–;0
594;DRUM SET (CATEGORY : 14);SFX SET 1;60;120;–;0
595;DRUM SET (CATEGORY : 14);SFX SET 2;61;120;–;0
596;DRUM SET (CATEGORY : 14);SNARE SET 1;64;120;–;0
597;DRUM SET (CATEGORY : 14);SNARE SET 2;65;120;–;0
598;DRUM SET (CATEGORY : 14);KICK SET;66;120;–;0
599;DRUM SET (CATEGORY : 14);CYMBAL SET;67;120;–;0
600;DRUM SET (CATEGORY : 14);TOM SET;68;120;–;0
